place_id,name,address,lat,lng,types,website,phone,rating,user_ratings_total,opening_hours,photo_url,borough,summary,DJs,Jukebox,Karaoke,Live Music,Cocktails,Craft Beer,Craft Ales,Draught,Non-Alcoholic,Real Ale,Spirits,Taproom,Wine,Bar Snacks,Bottomless Brunch,Bring Your Own Food,Burgers,Chips,English Breakfast,Fish and Chips,Gluten-Free Options,Kids Menu,Outdoor Food Service,Pie,Pizza,Sandwiches,Steak,Street Food Vendor,Sunday Roast,Thai,Vegetarian Options,Wings,Beer Garden,Heating,In the Sun,Large Space (20+ People),Outdoor Viewing,Outside Bar,River View,Rooftop,Small Space (<20 People),Street Seating,Under Cover,Amazon Sports,Six Nations,Sky Sports,TNT Sports,Terrestrial TV,Car Park,Child Friendly,Dance Floor,Disabled Access,Dog Friendly,Open Past Midnight,Open Past Midnight (Weekends),Table Booking,Bargain,Premium,The Norm,Beer Pong,Billiards,Board Games,Darts,Game Machines,Ping Pong,Pool Table,Pub Quiz,Shuffleboard,Slot Machines,Table Football,Booths,Fireplace,Sofas,Stools at the Bar
ChIJ7b7mYOoLdkgRRNI_s5Xm-E4,Cornerstone Kingston,"Unit 1, The Rotunda, Clarence St, Kingston upon Thames KT1 1QJ, UK",51.4119548,-0.300208,"bar,establishment,food,point_of_interest,restaurant",https://www.greeneking.co.uk/pubs/surrey/cornerstone?utm_source=g_places&utm_medium=locations&utm_campaign=PS_pubpage,020 8546 7686,4,840,Monday: 12:00 – 11:00 PM;Tuesday: 12:00 – 11:00 PM;Wednesday: 12:00 – 11:00 PM;Thursday: 12:00 – 11:00 PM;Friday: 12:00 PM – 12:00 AM;Saturday: 12:00 PM – 12:00 AM;Sunday: 12:00 – 10:30 PM,/api/photo-by-place?place_id=ChIJ7b7mYOoLdkgRRNI_s5Xm-E4&w=480,Kingston upon Thames,"Cornerstone Kingston, located at The Rotunda on Clarence Street, offers a welcoming atmosphere complemented by a diverse menu featuring burgers, pies, and a bottomless brunch option. With a Google rating of 4 stars from over 840 reviews, the venue is well-regarded for its selection of cocktails, spirits, and wine, making it a popular spot for both families and friends. The establishment also caters to younger guests with a dedicated kids' menu.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJSTyTZSIQdkgRZFiNhTpYbzs,The Eagle,"250 Ladbroke Grove, London W10 5LP, UK",51.5222214,-0.2125345,"bar,establishment,point_of_interest",https://www.thechaptercollection.co.uk/eagle-north-kensington?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,020 3757 8051,4.4,840,Monday: 11:00 AM – 11:00 PM;Tuesday: 11:00 AM – 11:00 PM;Wednesday: 11:00 AM – 11:00 PM;Thursday: 11:00 AM – 12:00 AM;Friday: 11:00 AM – 12:00 AM;Saturday: 11:00 AM – 12:00 AM;Sunday: 11:00 AM – 10:30 PM,/api/photo-by-place?place_id=ChIJSTyTZSIQdkgRZFiNhTpYbzs&w=480,Kensington and Chelsea,"The Eagle, located at 250 Ladbroke Grove in London, boasts a Google rating of 4.4 based on approximately 840 reviews. This venue features a street food vendor, making it a popular spot for those looking to enjoy casual dining in a vibrant atmosphere. Its combination of quality food and lively ambiance makes it a noteworthy destination in the area.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJG3rGnbEcdkgRcsFL8SdWiMc,Tank & Paddle Bishopsgate,"201 Bishopsgate, London EC2M 3AB, UK",51.5207737,-0.0790865,"bar,establishment,point_of_interest",https://www.tankandpaddle.co.uk/bishopsgate?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,020 7377 8863,4.3,841,Monday: 12:00 – 11:00 PM;Tuesday: 12:00 – 11:00 PM;Wednesday: 12:00 – 11:00 PM;Thursday: 12:00 – 11:00 PM;Friday: 12:00 PM – 12:00 AM;Saturday: 12:00 PM – 12:00 AM;Sunday: 12:00 – 7:30 PM,/api/photo-by-place?place_id=ChIJG3rGnbEcdkgRcsFL8SdWiMc&w=480,City of London,"Tank & Paddle Bishopsgate is a vibrant pub located at 201 Bishopsgate, London EC2M 3AB. With a Google rating of 4.3 based on 841 reviews, it offers a diverse menu featuring craft beers, cocktails, burgers, and pizza, alongside a popular bottomless brunch option. Guests can enjoy live sports on Sky Sports while sampling delicious street food from local vendors.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJ38lAkXMJdkgRO4LbmxGegwk,Woodies Freehouse,"The Sportsground, Thetford Rd, New Malden KT3 5DX, UK",51.3920787,-0.2672705,"bar,establishment,point_of_interest",http://www.woodiesfreehouse.co.uk/,020 8949 5824,4.4,842,Monday: 11:00 AM – 11:00 PM;Tuesday: 11:00 AM – 11:00 PM;Wednesday: 11:00 AM – 11:00 PM;Thursday: 11:00 AM – 11:00 PM;Friday: 11:00 AM – 11:30 PM;Saturday: 11:00 AM – 11:30 PM;Sunday: 12:00 – 10:30 PM,/api/photo-by-place?place_id=ChIJ38lAkXMJdkgRO4LbmxGegwk&w=480,Kingston upon Thames,"Woodies Freehouse, located at The Sportsground on Thetford Road in New Malden, boasts a Google rating of 4.4 based on 842 reviews. This welcoming venue offers a diverse menu featuring burgers, pies, pizzas, and traditional English breakfast options, alongside a selection of spirits. With a kids' menu available, it caters to families looking for a relaxed dining experience.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJn9h9h_IddkgRcUXuJHkuRSM,The Castle,"15 Grosvenor Rise E, London E17 9LB, UK",51.5806972,-0.0112055,"bar,establishment,food,point_of_interest,restaurant",http://www.thecastlee17.com/,020 8509 8095,4.3,842,Monday: 12:00 – 11:00 PM;Tuesday: Closed;Wednesday: 12:00 – 11:00 PM;Thursday: 12:00 – 11:00 PM;Friday: 12:00 – 11:00 PM;Saturday: 12:00 – 11:00 PM;Sunday: 12:00 – 9:00 PM,/api/photo-by-place?place_id=ChIJn9h9h_IddkgRcUXuJHkuRSM&w=480,Waltham Forest,"The Castle, located at 15 Grosvenor Rise E in London, boasts a Google rating of 4.3 based on 842 reviews. This family-friendly venue offers a diverse selection of cocktails, craft ales, and spirits, alongside a menu featuring burgers, pies, and a traditional Sunday roast. With its welcoming atmosphere, The Castle is an ideal spot for both casual dining and social gatherings.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJ92xenVar2EcRkxU8x_hHZTE,The Queen's Head,"73 High St, Green Street Green, Orpington BR6 6BQ, UK",51.3521684,0.0898264,"bar,establishment,food,point_of_interest,restaurant",https://www.emberinns.co.uk/nationalsearch/southeast/the-queens-head-green-street-green?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,01689 853455,4.1,844,Monday: 11:30 AM – 11:00 PM;Tuesday: 11:30 AM – 11:00 PM;Wednesday: 11:30 AM – 11:00 PM;Thursday: 11:30 AM – 11:00 PM;Friday: 11:00 AM – 12:00 AM;Saturday: 11:00 AM – 11:00 PM;Sunday: 11:00 AM – 10:00 PM,/api/photo-by-place?place_id=ChIJ92xenVar2EcRkxU8x_hHZTE&w=480,Bromley,"The Queen's Head, located at 73 High St, Green Street Green in Orpington, is a popular pub with a Google rating of 4.1 based on 844 reviews. Known for its lively atmosphere, the venue features DJs and offers a diverse selection of drinks, including cocktails, draught beer, spirits, and non-alcoholic options. Guests can also enjoy a menu that includes burgers and chips, making it a great spot for both casual dining and socializing.",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJnS8vZLcCdkgRGj_dKboh9Rk,The Parlour,"The, Park Pavilion, 40 Canada Square, London E14 5FW, UK",51.505,-0.0188889,"bar,establishment,food,point_of_interest,restaurant",https://www.drakeandmorgan.co.uk/the-parlour/?utm_source=google&utm_medium=organic&utm_campaign=LPM,020 7715 9551,3.9,844,Monday: 8:00 AM – 11:00 PM;Tuesday: 8:00 AM – 11:00 PM;Wednesday: 8:00 AM – 11:00 PM;Thursday: 8:00 AM – 12:00 AM;Friday: 8:00 AM – 12:00 AM;Saturday: 10:00 AM – 12:00 AM;Sunday: 10:00 AM – 7:00 PM,/api/photo-by-place?place_id=ChIJnS8vZLcCdkgRGj_dKboh9Rk&w=480,Tower Hamlets,"The Parlour, located at The Park Pavilion in Canada Square, London, offers a vibrant atmosphere complemented by a diverse menu featuring cocktails, spirits, and vegetarian options. With a Google rating of 3.9 based on 844 reviews, this venue is popular for its lively DJ events and an inviting outside bar. Ideal for both casual gatherings and special occasions, The Parlour provides a dynamic setting for guests to enjoy.",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJe0d53vwEdkgREBIjpHxxLxc,Nine Elms Tavern,"1 RiverLight Quay, Nine Elms Ln, Nine Elms, London SW11 8AY, UK",51.4824227,-0.1374082,"bar,establishment,food,point_of_interest,restaurant",https://www.nineelmstavern.co.uk/,020 3437 0004,4.1,845,Monday: 11:00 AM – 11:00 PM;Tuesday: 11:00 AM – 11:00 PM;Wednesday: 11:00 AM – 11:00 PM;Thursday: 11:00 AM – 11:00 PM;Friday: 11:00 AM – 12:00 AM;Saturday: 11:00 AM – 12:00 AM;Sunday: 12:00 – 10:00 PM,/api/photo-by-place?place_id=ChIJe0d53vwEdkgREBIjpHxxLxc&w=480,Wandsworth,"Nine Elms Tavern, located at 1 RiverLight Quay in London, offers a vibrant atmosphere with a Google rating of 4.1 based on 845 reviews. The venue features a diverse selection of craft beers, cocktails, and wines, alongside live music and DJ performances, making it a popular spot for both social gatherings and entertainment. With options for non-alcoholic beverages and spirits, it caters to a wide range of preferences.",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJ-T0muTUbdkgRQaBaBul0IQQ,The Square Pig,"30-32 Procter St, London WC1V 6NX, UK",51.5187807,-0.1190834,"bar,establishment,food,point_of_interest,restaurant",https://www.squarepigholborn.com/?utm_source=g_places&utm_medium=locations&utm_campaign=MC_pubpage,020 7691 3144,4.1,846,Monday: 11:30 AM – 11:00 PM;Tuesday: 11:30 AM – 11:00 PM;Wednesday: 11:30 AM – 11:00 PM;Thursday: 11:30 AM – 11:00 PM;Friday: 11:30 AM – 11:00 PM;Saturday: 12:00 – 10:00 PM;Sunday: Closed,/api/photo-by-place?place_id=ChIJ-T0muTUbdkgRQaBaBul0IQQ&w=480,Camden,"The Square Pig, located at 30-32 Procter Street in London, is a vibrant pub known for its classic British fare and an extensive selection of draught beers, ciders, and wines. With a Google rating of 4.1 from 846 reviews, it offers a welcoming atmosphere for lunch, after-work drinks, and weekend gatherings. The menu features popular options such as fish and chips, pies, and a kids' menu, making it a suitable choice for families and casual diners alike.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJRZbnpGEcdkgRO2U7Q9YJEs4,The White Hart,"69 Stoke Newington High St, London N16 8EL, UK",51.5591407,-0.074473,"bar,establishment,point_of_interest",http://whitehartstokenewington.com/,020 7254 6626,4,848,Monday: 4:00 – 10:00 PM;Tuesday: 4:00 – 11:00 PM;Wednesday: 4:00 – 11:00 PM;Thursday: 4:00 – 11:00 PM;Friday: 3:00 PM – 12:00 AM;Saturday: 12:00 PM – 12:00 AM;Sunday: 12:00 – 10:00 PM,/api/photo-by-place?place_id=ChIJRZbnpGEcdkgRO2U7Q9YJEs4&w=480,Hackney,"The White Hart, located at 69 Stoke Newington High St, London, N16 8EL, is a traditional pub with a rich history dating back to the 17th century. With a Google rating of 4 stars from 848 reviews, it offers a welcoming atmosphere featuring amenities such as an outside bar, pool table, and a cozy fireplace. Guests can enjoy a selection of wines and burgers, along with the option to book tables for a relaxed dining experience.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ChIJPbmKrp0FdkgRauSS5h_QSOk,The Candlemaker,"136 Battersea High St, London SW11 3JR, UK",51.4705652,-0.1725722,"bar,establishment,food,point_of_interest,restaurant",https://candlemaker.smokd.co.uk/,020 7223 6532,4.6,850,Monday: 5:00 – 11:00 PM;Tuesday: 5:00 – 11:00 PM;Wednesday: 5:00 – 11:00 PM;Thursday: 5:00 – 11:00 PM;Friday: 5:00 PM – 12:00 AM;Saturday: 12:00 PM – 12:00 AM;Sunday: 12:00 – 11:00 PM,/api/photo-by-place?place_id=ChIJPbmKrp0FdkgRauSS5h_QSOk&w=480,Wandsworth,"The Candlemaker, located at 136 Battersea High St, London, boasts a Google rating of 4.6 from over 850 reviews, reflecting its popularity among locals and visitors alike. This vibrant venue offers a lively atmosphere with amenities such as live music, DJs, and a diverse menu featuring burgers, chips, and a kids' menu. Guests can also enjoy an extensive selection of cocktails, spirits, and wine, making it an ideal spot for a night out.",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJWQNDnI4ddkgRG105qW7_XiU,The Collab.,"198 Hoe St, London E17 4BF, UK",51.5853871,-0.0198011,"bar,establishment,food,point_of_interest,restaurant",http://www.thecollablondon.com/,020 8521 2948,4.4,851,Monday: Closed;Tuesday: Closed;Wednesday: 12:00 – 11:00 PM;Thursday: 12:00 – 11:00 PM;Friday: 12:00 – 11:00 PM;Saturday: 12:00 – 11:00 PM;Sunday: 12:00 – 6:00 PM,/api/photo-by-place?place_id=ChIJWQNDnI4ddkgRG105qW7_XiU&w=480,Waltham Forest,"The Collab, located at 198 Hoe St, London E17 4BF, is a vibrant venue known for its dynamic atmosphere and diverse offerings. With a Google rating of 4.4 from over 850 reviews, it features live music and DJs, making it a popular destination for entertainment. Guests can enjoy a selection of cocktails, spirits, and wine, complemented by street food vendors and signature wings, with the option for table bookings.",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJl2gUTzAAdkgRdlfSwaEXMW0,The Railway Hotel,"Red Lodge Rd, West Wickham BR4 0EW, UK",51.3803291,-0.0133648,"bar,establishment,food,point_of_interest,restaurant",https://www.emberinns.co.uk/nationalsearch/southeast/the-railway-hotel-west-wickham?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,020 8776 0043,4.2,851,Monday: 11:00 AM – 11:00 PM;Tuesday: 11:00 AM – 11:00 PM;Wednesday: 11:00 AM – 11:00 PM;Thursday: 11:00 AM – 11:00 PM;Friday: 11:00 AM – 12:00 AM;Saturday: 11:00 AM – 12:00 AM;Sunday: 11:00 AM – 10:30 PM,/api/photo-by-place?place_id=ChIJl2gUTzAAdkgRdlfSwaEXMW0&w=480,Bromley,"The Railway Hotel, located on Red Lodge Road in West Wickham, is a popular pub with a Google rating of 4.2 based on 851 reviews. Known for its vibrant atmosphere, the venue features DJs and offers a diverse selection of drinks, including cocktails, spirits, and non-alcoholic options, alongside a menu that highlights burgers and chips. This establishment is a favored spot for both casual dining and lively nightlife.",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJM2y6BrAadkgRb4nPrDPCSo0,Maroush St John's wood | Crockers Folly,"24 Aberdeen Pl, London NW8 8JR, UK",51.525729,-0.175017,"bar,establishment,food,point_of_interest,restaurant",https://www.maroush.com/restaurant/crockers-folly/,020 7289 9898,4.3,852,Monday: 12:00 PM – 12:00 AM;Tuesday: 12:00 PM – 12:00 AM;Wednesday: 12:00 PM – 12:00 AM;Thursday: 12:00 PM – 12:00 AM;Friday: 12:00 PM – 12:00 AM;Saturday: 12:00 PM – 12:00 AM;Sunday: 12:00 PM – 12:00 AM,/api/photo-by-place?place_id=ChIJM2y6BrAadkgRb4nPrDPCSo0&w=480,Westminster,"Maroush St John's Wood, located at 24 Aberdeen Place in London, offers a vibrant dining experience with a Google rating of 4.3 based on 852 reviews. The venue features a diverse menu that includes cocktails, non-alcoholic beverages, wine, and a variety of food options such as sandwiches, wings, and street food. Guests can also enjoy the convenience of table booking at this popular spot.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJuUTg8oAddkgR2J0Mj0MSgFc,Northcote Arms E11,"110 Grove Green Rd, London E11 4EL, UK",51.5602523,-0.001622,"bar,establishment,food,point_of_interest,restaurant",https://www.northcotee11.com/,020 8518 7516,4.6,853,Monday: 4:30 – 8:00 PM;Tuesday: 4:00 – 11:00 PM;Wednesday: 4:00 – 11:00 PM;Thursday: 4:00 – 11:00 PM;Friday: 1:00 PM – 12:30 AM;Saturday: 12:00 PM – 12:30 AM;Sunday: 12:00 – 11:00 PM,/api/photo-by-place?place_id=ChIJuUTg8oAddkgR2J0Mj0MSgFc&w=480,Waltham Forest,"The Northcote Arms, located at 110 Grove Green Road in London, boasts a Google rating of 4.6 from over 850 reviews, reflecting its popularity among locals and visitors alike. This vibrant community pub offers a diverse range of amenities, including karaoke, live music, and an extensive selection of cocktails, real ales, and wines. Guests can also enjoy hearty burgers and chips, making it a perfect spot for both entertainment and dining.",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
